"path","total_conversions","total_null"
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>social organic1>Email1>social paid1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>competitors3>display3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2",3,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2",1,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,3
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email3>Mailer3>Email3>display3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Email3>display3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",1,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Email3>display3>Email3>display3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display3>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display3>Email3>Mailer3>Email3>display3>Email3>display3>Email3>Mailer3>Email3>display3>Email3>display3>Email3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Mailer2>display2>Email2>display2>Email2>Mailer2>display2>display3>Mailer3>display3>Email3>display3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Email3",0,4
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3",1,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>generics2>Email2>Mailer2>Email2>display2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3",1,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2",3,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer3>Email3>display3>Email3>display3>Mailer3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>generics2>Email2>Email3>display3>Email3>display3>generics3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display2>Email2>Email3>competitors3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>competitors2>Email2>display2>Email2>display2>display3>Email3>display3>Email3",3,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",1,15
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>competitors3>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>display2>Email2",2,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2",1,0
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Email3>Mailer3>Email3>display3>Email3>Mailer3>Email3",1,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>competitors3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>social paid1>Email1>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3",0,1
"Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2",0,1
